EntityID,AttributeID,Value
45002595000152,email,KLSCONTABIL@GMAIL.COM
45002595000152,address,INTENDENTE MAGALHAES SAL 206 Número: 01195 Bairro: MARECHAL HERMES CEP: 21331018 RIO DE JANEIRO/RJ
45002595000152,company_opening_date,2022-01-25
45002595000152,company_share_capital_value,120000
45069283000166,company_name,MACEDO TRANSPORTES PESADOS LTDA
45069283000166,phone,1156277600.0
45069283000166,email,JULIANA@MACEDOTRANSPORTES.COM.BR
45069283000166,address,MANOEL BENTO DA CRUZ Número: 67 Bairro: VILA CLARICE CEP: 5177270 SAO PAULO/SP
45069283000166,company_opening_date,1974-05-23
45069283000166,company_share_capital_value,300000
45116602000147,company_name,RL TRANSPORTE LTDA
45116602000147,phone,7999293234.0
45116602000147,email,ROKSONFONSECA44@GMAIL.COM
45116602000147,address,DO MATADOURO Número: 3601 Bairro: CENTRO CEP: 49690000 MONTE ALEGRE DE SERGIPE/SE
45116602000147,company_opening_date,2022-02-02
45116602000147,company_share_capital_value,10000
45118371000100,company_name,SSC COMERCIO E REPRESENTACOES LTDA
45118371000100,phone,3193949390.0
45118371000100,email,BCSANTOSREPRESENTACOES@GMAIL.COM
45118371000100,address,COPACABANA LETRA A Número: 1016 Bairro: GIOVANINI CEP: 35170098 CORONEL FABRICIANO/MG
45118371000100,company_opening_date,2022-02-02
45118371000100,company_share_capital_value,200000
45127054000150,company_name,MIRIAM SUZANA MORETTI
45127054000150,phone,1497128788.0
45127054000150,email,MIRIAMSUZANAMORETTI@GMAIL.COM
45127054000150,address,FAUSTO FLORIANO DE TOLEDO Número: 1519 Bairro: WILLIAMS III CEP: 17402320 GARCA/SP
45127054000150,company_opening_date,2022-02-02
45127054000150,company_share_capital_value,100000
45127148000120,company_name,HF COMERCIO E SERVICOS LTDA
45127148000120,phone,6133811910.0
45127148000120,email,HFCOMERCIOESERVICOS@GMAIL.COM
45127148000120,address,AGRICOLA AGUAS CLARAS CHACARA 9 LOTE  05 B ESCRITORIO Número: SN Bairro: GUARA I CEP: 71090085 BRASILIA/DF
45127148000120,company_opening_date,2022-02-02
45127148000120,company_share_capital_value,500000
45128112000160,company_name,ARX SOLUCOES INTEGRADAS LTDA
45128112000160,phone,1195684108.0
45128112000160,email,ARXSOLUCOESINTEGRADAS@GMAIL.COM
45128112000160,address,GUARULHOS ANDAR 2   APT   22 Número: 609 Bairro: VILA VICENTINA CEP: 7023000 GUARULHOS/SP
45128112000160,company_opening_date,2022-02-02
45128112000160,company_share_capital_value,20000
45162420000102,company_name,VANESSA KELLY BARBOSA PEREIRA 06210014496
45162420000102,phone,8299129160.0
45162420000102,email,LOCKARTY.MOVEIS@GMAIL.COM
45162420000102,address,GETULIO VARGAS Número: 506-B Bairro: SAO CRISTOVAO CEP: 57601250 PALMEIRA DOS INDIOS/AL
45162420000102,company_opening_date,2022-02-04
45162420000102,company_share_capital_value,5000
45178767000143,company_name,CHRIST E OLIVIESKI LTDA
45178767000143,phone,4591129884.0
45178767000143,email,FINANCEIRO@WAEQUIPAMENTOS.COM.BR
45178767000143,address,AYRTON SENNA SALA  01 Número: 1829 Bairro: JARDIM NITERÓI CEP: 85853695 FOZ DO IGUACU/PR
45178767000143,company_opening_date,2022-02-07
45178767000143,company_share_capital_value,30000
45179191000139,company_name,ALFA CONSTRUCAO SERVICOS & COMERCIOS LTDA
45179191000139,phone,9691256947.0
45179191000139,email,AURIRIBEIRO20148@GMAIL.COM
45179191000139,address,TRAVESSA 11 Número: 591 Bairro: NOVA ESPERANCA CEP: 68997000 PORTO GRANDE/AP
45179191000139,company_opening_date,2022-02-07
45179191000139,company_share_capital_value,1000000
45186692000142,company_name,ALEXANDRO B PEREIRA DIVERSA PRIDE MARKETING FEIRAS E EVENTOS
45186692000142,phone,1151295797.0
45186692000142,email,BERNARDESALEX@HOTMAIL.COM
45186692000142,address,BRIG LUIS ANTONIO APT   23 Número: 3270 Bairro: JARDIM PAULISTA CEP: 1402001 SAO PAULO/SP
45186692000142,company_opening_date,2022-02-07
45186692000142,company_share_capital_value,1000
45195667000125,company_name,CLAN COMERCIO E SERVICOS LTDA
45195667000125,phone,1381978298.0
45195667000125,email,EMPRESARIALCLAN@GMAIL.COM
45195667000125,address,JOAQUIM TEIXEIRA DE CARVALHO APT   83 Número: 404 Bairro: CANTO DO FORTE CEP: 11700460 PRAIA GRANDE/SP
45195667000125,company_opening_date,2022-02-08
45195667000125,company_share_capital_value,30000
45197809000193,company_name,MACROMED MEDICINA OCUPACIONAL E ENGENHARIA DE SEGURANCA DO TRABALHO LTDA
45197809000193,phone,1126422332.0
45197809000193,alternate_phone,1136784957.0
45197809000193,email,LEGAL@ORGANIFE.COM.BR
45197809000193,address,PDE JOAO SALA  21 E 22 Número: 444 Bairro: PENHA DE FRANCA CEP: 3637000 SAO PAULO/SP
45197809000193,company_opening_date,2022-02-08
45197809000193,company_share_capital_value,40000
45249840000120,company_name,PREMIER COMERCIO E DISTRIBUICAO LTDA
45249840000120,phone,9832314105.0
45249840000120,email,CFPCONTABILIDADELTDA@GMAIL.COM
45249840000120,address,MARIA ALICE QUADRAL   LOTE  01 E 02   LOJA  40 Número: 02 Bairro: OLHO D' AGUA CEP: 65068095 SAO LUIS/MA
45249840000120,company_opening_date,2022-02-11
45249840000120,company_share_capital_value,250000
45276143000169,company_name,RMA SOLUCOES INTEGRADAS LTDA
45276143000169,phone,8181604707.0
45276143000169,email,RIVALDODIAS@RMASI.COM.BR
45276143000169,address,GOMES TABORDA LOJA 0002 Número: 1742 Bairro: CORDEIRO CEP: 50630255 RECIFE/PE
45276143000169,company_opening_date,2022-02-14
45276143000169,company_share_capital_value,80000
45286027000120,company_name,45.286.027 GENIVALDO DA COSTA MENDES SOUSA
45286027000120,phone,6192649212.0
45286027000120,email,CONTATO.GCMCOMERCIO@GMAIL.COM
45286027000120,address,MANOEL ALVES DA MATA QUADRA L;LOTE 01-N Número: S/N Bairro: SETOR IRIS VILLAGE CEP: 73818000 FORMOSA/GO
45286027000120,company_opening_date,2022-02-14
45286027000120,company_share_capital_value,1
45289329000152,company_name,SERVICO AUTONOMO DE AGUA E ESGOTO DE BARRETOS
45289329000152,phone,1733215300.0
45289329000152,email,OUVIDORIA@SAAEB.COM.BR
45289329000152,address,30 AVENIDAS 39 X 41 Número: 220 Bairro: BARONI CEP: 14780120 BARRETOS/SP
45289329000152,company_opening_date,1974-01-08
45289329000152,company_share_capital_value,0
45291154000118,company_name,A2 ROBOTICS COMERCIO IMPORTACAO E EXPORTACAO LTDA
45291154000118,phone,1137313030.0
45291154000118,email,CONTATO@A2ROBOTICS.COM.BR
45291154000118,address,CANDIDO PORTINARI Número: 672 Bairro: VILA JAGUARA CEP: 5114001 SAO PAULO/SP
45291154000118,company_opening_date,2022-02-15
45291154000118,company_share_capital_value,50000
45298461000120,company_name,J U V DISTRIBUIDORA DE EQUIPAMENTO DE INFORMATICA LTDA
45298461000120,phone,4936430805.0
45298461000120,email,MICROESTE@HOTMAIL.COM
45298461000120,address,EUGENIO VIAPIANA Número: 28 Bairro: LOTEAMENTO JOSE JACOSKI CEP: 89930000 SAO JOSE DO CEDRO/SC
45298461000120,company_opening_date,2022-02-15
45298461000120,company_share_capital_value,200000
45306466000158,company_name,45.306.466 MATHEUS RIBEIRO RODRIGUES DE CARVALHO
45306466000158,phone,8195451048.0
45306466000158,email,THERMOLINE.ME@GMAIL.COM
45306466000158,address,PEDRO ALVARES CABRAL Número: 125 Bairro: BOA VISTA CEP: 55644120 GRAVATA/PE
45306466000158,company_opening_date,2022-02-15
45306466000158,company_share_capital_value,5000
45336448000119,company_name,VERDE - COMERCIO E DISTRIBUICAO DE PRODUTOS DE HIGIENE LTDA
45336448000119,phone,8181050050.0
45336448000119,email,YAGO@VERDESUPRIMENTOS.COM
45336448000119,address,RUBEM CORREIA Número: 74 Bairro: VILA DA INABI CEP: 54753170 CAMARAGIBE/PE
45336448000119,company_opening_date,2022-02-17
45336448000119,company_share_capital_value,100000
45347126000175,company_name,TIKLEAR ENGENHARIA E MANUTENCAO LTDA
45347126000175,phone,1147725333.0
45347126000175,email,CONTATO@TIKLEAR.COM.BR
45347126000175,address,PAULISTA CONJ  1504 Número: 1636 Bairro: BELA VISTA CEP: 1310200 SAO PAULO/SP
45347126000175,company_opening_date,2022-02-17
45347126000175,company_share_capital_value,100000
45352595000182,company_name,D M COMERCIO E SERVICOS LTDA
45352595000182,phone,4599338743.0
45352595000182,email,DAIANADFB87@GMAIL.COM
45352595000182,address,JAVIER KOELBEL CASA 641 Número: 1275 Bairro: PORTO MEIRA CEP: 85854540 FOZ DO IGUACU/PR
45352595000182,company_opening_date,2022-02-18
45352595000182,company_share_capital_value,50000
45359973000150,company_name,SERVICO AUTONOMO DE AGUA E ESGOTO
45359973000150,phone,1633736400.0
45359973000150,email,PRESIDENCIA@SAAESAOCARLOS.COM.BR
45359973000150,address,GETULIO VARGAS Número: 1500 A Bairro: VILA LUTFALLA CEP: 13570390 SAO CARLOS/SP
45359973000150,company_opening_date,1973-04-13
45359973000150,company_share_capital_value,0
45373478000103,company_name,PRECISAO COMERCIO DE MATERIAIS DE ESCRITORIO LTDA
45373478000103,phone,5496205728.0
45373478000103,email,PRECISAOMATERIAIS@GMAIL.COM
45373478000103,address,IRMA OLIVA SCAPINELLO Número: 161 Bairro: POR DO SOL CEP: 99740000 BARAO DE COTEGIPE/RS
45373478000103,company_opening_date,2022-02-21
45373478000103,company_share_capital_value,29000
45427500000142,company_name,JR SOUZA COMERCIO DE MATERIAIS MEDICOS LTDA
45427500000142,phone,1995986935.0
45427500000142,email,FINANCEIRO@ALZLAB.COM.BR
45427500000142,address,DOUTOR FABIO FACHINI BLOCO 8   APT   903 Número: 833 Bairro: VILA CANDINHA CEP: 13605060 ARARAS/SP
45427500000142,company_opening_date,2022-02-23
45427500000142,company_share_capital_value,30000
45461989000179,company_name,BR INCORPORATION LTDA
45461989000179,phone,6296227354.0
45461989000179,email,BRDISTRIBUIDOR1@HOTMAIL.COM
45461989000179,address,JC61 QUADRA130   LOTE  17 Número: S/N Bairro: JD CURITIBA CEP: 74481350 GOIANIA/GO
45461989000179,company_opening_date,2022-02-25
45461989000179,company_share_capital_value,400000
45482206000133,company_name,45.482.206 ERASMO DE SOUZA BRAGA
45482206000133,phone,3399751896.0
45482206000133,email,ERASMO.BRAG@GMAIL.COM
45482206000133,address,WILSON SILVA CASA Número: 110 Bairro: SAO JORGE CEP: 36904401 MANHUACU/MG
45482206000133,company_opening_date,2022-03-01
45482206000133,company_share_capital_value,3500
45498572000180,company_name,4A COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO LTDA
45498572000180,phone,5491176398.0
45498572000180,email,4AMATERIAIS@GMAIL.COM
45498572000180,address,PERNAMBUCO SALA  01 Número: 1687 Bairro: LINHO CEP: 99704480 ERECHIM/RS
45498572000180,company_opening_date,2022-03-03
45498572000180,company_share_capital_value,50000
45501724000157,company_name,ARAUJO ASSOCIADOS COMERCIO E IMPORTACAO LTDA
45501724000157,phone,9185472068.0
45501724000157,email,PATYEFUFPA@GMAIL.COM
45501724000157,address,ARROIO HONDO ANDAR 1 Número: 36 Bairro: IPIRANGA CEP: 4218020 SAO PAULO/SP
45501724000157,company_opening_date,2022-03-03
45501724000157,company_share_capital_value,100000
45520466000156,company_name,L.T. PRODUTOS LTDA
45520466000156,phone,9391505797.0
45520466000156,email,LTPRODUTOS164@GMAIL.COM
45520466000156,address,MARECHAL RONDON Número: 2244 Bairro: APARECIDA CEP: 68040070 SANTAREM/PA
45520466000156,company_opening_date,2022-03-04
45520466000156,company_share_capital_value,8000
45530189000162,company_name,A B F DE SOUSA SANTOS LTDA
45530189000162,phone,8699309343.0
45530189000162,email,ALONEBRUNO@HOTMAIL.COM
45530189000162,address,NILO SOARES DA SILVA LOTE  05   QUADRAA CAMPOS DA ININGA Número: 1039 Bairro: ININGA CEP: 64049778 TERESINA/PI
45530189000162,company_opening_date,2022-03-05
45530189000162,company_share_capital_value,25000
45551232000176,company_name,DDFM COMERCIO DE PRODUTOS E SERVICOS LTDA
45551232000176,phone,6186173707.0
45551232000176,email,GOVERNAMENTALLICITACAO@GMAIL.COM
45551232000176,address,SETOR D SUL QSD 7 LT 29 Número: S/N Bairro: TAGUATINGA CEP: 72020070 BRASILIA/DF
45551232000176,company_opening_date,2022-03-07
45551232000176,company_share_capital_value,100000
45557614000107,company_name,SERESTA LTDA
45557614000107,phone,3121029200.0
45557614000107,email,CONTABILIDADE@GRUPOCLASSIC.COM.BR
45557614000107,address,VEREADOR JOAQUIM COSTA Número: 1405 Bairro: CAMPINA VERDE CEP: 32150240 CONTAGEM/MG
45557614000107,company_opening_date,2022-03-08
45557614000107,company_share_capital_value,480000
45584277000147,company_name,EXITUS COMERCIO E SERVICOS LTDA
45584277000147,phone,1193899069.0
45584277000147,email,EXITUSCOMERCIOESERVICOS@GMAIL.COM
45584277000147,address,GENERAL MIGUEL FERREIRA CASA 330 Número: 178 Bairro: TAQUARA CEP: 22770590 RIO DE JANEIRO/RJ
45584277000147,company_opening_date,2022-03-09
45584277000147,company_share_capital_value,100000
45606844000119,company_name,KGR ATACADISTA LTDA
45606844000119,phone,4399098500.0
45606844000119,email,RODRIGO.ANDIRA@LIVE.COM
45606844000119,address,PARANÁ Número: 312 Bairro: CENTRO CEP: 86380000 ANDIRA/PR
45606844000119,company_opening_date,2022-03-10
45606844000119,company_share_capital_value,58000
45693171000181,company_name,FREITAS PAZIAN SERVICOS E ALIMENTACAO LTDA
45693171000181,phone,1836424803.0
45693171000181,email,JURIDICO.01@DELTHA.COM.BR
45693171000181,address,PEDRO CAVALO Número: 709 Bairro: RESIDENCIAL PORTAL DA PEROLA II CEP: 16201407 BIRIGUI/SP
45693171000181,company_opening_date,2022-03-17
45693171000181,company_share_capital_value,10000
45699339000166,company_name,ASSOCIACAO DOS PRODUTORES RURAIS DE ANGICOS - ASPRA
45699339000166,phone,8496000384.0
45699339000166,email,GILSON_SILVAARAUJO@HOTMAIL.COM
45699339000166,address,SITIO RIACHO DO PRATO Número: S/N Bairro: ZONA RURAL CEP: 59515000 ANGICOS/RN
45699339000166,company_opening_date,2021-08-12
45699339000166,company_share_capital_value,0
45705767000154,company_name,ASTROLAR TECHNOLOGIE LTDA
45705767000154,phone,4192067979.0
45705767000154,email,CONTATO@ASTROLAR.COM.BR
45705767000154,address,REINALDINO SCHAFFENBERG DE QUADROS Número: 616 Bairro: ALTO DA RUA XV CEP: 80045215 CURITIBA/PR
45705767000154,company_opening_date,2022-03-18
45705767000154,company_share_capital_value,800000
45742260000170,company_name,INSTITUTO ENEGRECER DE GESTAO EM INOVACAO DIVERSIDADE E SUSTENTABILIDADE LTDA
45742260000170,phone,8197097695.0
45742260000170,alternate_phone,8197829782.0
45742260000170,email,INSTITUTOENEGRECER@GMAIL.COM
45742260000170,address,GOVERNADOR AGAMENON MAGALHAES SALA 0102 EDF   SOBRADO EMP CXPST   153 Número: 2936 Bairro: ESPINHEIRO CEP: 52020000 RECIFE/PE
45742260000170,company_opening_date,2022-03-22
45742260000170,company_share_capital_value,3000
45767600000118,company_name,45.767.600 ADILSON OLI BERNER PAGAES FILHO
45767600000118,phone,5491795054.0
45767600000118,email,JUNIORGOES2022@GMAIL.COM
45767600000118,address,VICTORE RIZZOTTO (LOT SANTO ANDRE) APT 405 Número: 198 Bairro: SANTA CATARINA CEP: 95013460 CAXIAS DO SUL/RS
45767600000118,company_opening_date,2022-03-24
45767600000118,company_share_capital_value,5000
45781756000153,company_name,J V ALMEIDA IMPRESSOS
45781756000153,phone,2730262167.0
45781756000153,email,GGORTECA@HOTMAIL.COM
45781756000153,address,PRINCESA ISABEL SALA  108 Número: 599 Bairro: CENTRO CEP: 29010365 VITORIA/ES
45781756000153,company_opening_date,2022-03-24
45781756000153,company_share_capital_value,20000
45809582000190,company_name,STUDIO ANTA EDITORA LTDA
45809582000190,phone,3199566736.0
45809582000190,email,STUDIOANTA@GMAIL.COM
45809582000190,address,LARANJAL Número: 194 Bairro: ANCHIETA CEP: 30310700 BELO HORIZONTE/MG
45809582000190,company_opening_date,2022-03-28
45809582000190,company_share_capital_value,20000
45839264000171,company_name,EUROLED INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO DE MATERIAIS ELETRICOS LTDA
45839264000171,phone,5130120905.0
45839264000171,email,ELETROLEDSAC@GMAIL.COM
45839264000171,address,JARBAS SIQUEIRA PEREIRA Número: 120 Bairro: JARDIM CARVALHO CEP: 91430130 PORTO ALEGRE/RS
45839264000171,company_opening_date,2022-03-30
45839264000171,company_share_capital_value,100000
45851232000191,company_name,MY SOLUCOES DIGITAIS LTDA
45851232000191,phone,6193192667.0
45851232000191,email,MYLAIZADF@GMAIL.COM
45851232000191,address,SIG QUADRA 3 CENTRO COMERCIAL UA SALAO SJ BLOCO B   LOTE  36 Número: S/N Bairro: ZONA INDUSTRIAL CEP: 70610432 BRASILIA/DF
45851232000191,company_opening_date,2022-03-30
45851232000191,company_share_capital_value,30000
45868298000194,company_name,MEGA DISTRIBUICAO LTDA
45868298000194,phone,1199962030.0
45868298000194,email,LILIANCSVB@HOTMAIL.COM
45868298000194,address,MAJ QUEDINHO LOJA  03 Número: 224 Bairro: CENTRO CEP: 1050030 SAO PAULO/SP
45868298000194,company_opening_date,2022-03-31
45868298000194,company_share_capital_value,100000
45890291000179,company_name,KOMFORT COLCHOES FABRICACAO E COMERCIO DE COLCHOES CAMA MESA BANHO E ACESSORIOS PARA O SONO LTDA
45890291000179,phone,5198594352.0
45890291000179,email,MOVEL@KOMFORTCOLCHOES.COM.BR
45890291000179,address,NOVO HAMBURGO Número: 315 Bairro: CENTRO CEP: 93180000 PORTAO/RS
45890291000179,company_opening_date,2022-04-04
45890291000179,company_share_capital_value,15000
45897289000121,company_name,ODETE MARIA FREITAS
45897289000121,phone,3536214671.0
45897289000121,email,JJEMPREENDIMENTOSME@GMAIL.COM
45897289000121,address,PROFESSORA MARIA FRANCISCA DE SOUZA Número: 268 Bairro: NOSSA SENHORA DE FATIMA CEP: 37502516 ITAJUBA/MG
45897289000121,company_opening_date,2022-04-04
45897289000121,company_share_capital_value,2000
45915893000133,company_name,PETRA COMERCIAL LTDA
45915893000133,phone,1992843675.0
45915893000133,email,PETRACOMERCIALL@GMAIL.COM
45915893000133,address,SHCS CR QUADRA 502 BLOCO C LOJA 37 PARTE 2772 Número: S/N Bairro: ASA SUL CEP: 70330530 BRASILIA/DF
45915893000133,company_opening_date,2022-04-05
45915893000133,company_share_capital_value,40000
45924267000103,company_name,JVS COMERCIO LTDA
45924267000103,phone,6284942011.0
45924267000103,email,JVSCOMERCIOLTDA@HOTMAIL.COM
45924267000103,address,8 QUADRA22   LOTE  02   SALA  01 Número: SN Bairro: CARDOSO CONTINUAÇÃO CEP: 74934060 APARECIDA DE GOIANIA/GO
45924267000103,company_opening_date,2022-04-06
45924267000103,company_share_capital_value,300000
